ID,visa_type,visa_entry,US_consulate,major,status,check_date,complete_date,waiting_days,details
45535,H1,New,ShangHai,Mechanical Engineering,Clear,2024-06-12,2024-11-20,161,detail
LLK,B1,New,BeiJing,Nuclear Technology,Clear,2024-06-12,2024-07-19,37,detail
下签小猫LL,F1,New,ShangHai,Biomedical Sciences PhD,Clear,2024-06-12,2024-07-17,35,detail
考神保佑,J1,New,BeiJing,Mathematics,Clear,2024-06-12,2024-07-12,30,detail
mu_gen,F1,New,GuangZhou,Physics PhD,Clear,2024-06-12,2024-07-18,36,detail
julianzhang,F1,Renewal,MexicoCity,Information Science,Clear,2024-06-12,2024-07-18,36,detail
Luca妈,F1,Renewal,BeiJing,ECE,Pending,2024-06-12,0000-00-00,576,detail
pizza,F1,Renewal,Europe,EE PhD,Pending,2024-06-12,0000-00-00,576,detail
过过过,F1,New,Others,GIS,Clear,2024-06-12,2024-08-23,72,detail
祝大家好运,F1,Renewal,GuangZhou,CS PhD,Clear,2024-06-13,2024-07-18,35,detail
what0411,B2,Renewal,ShenYang,Mechnical engineering,Pending,2024-06-13,0000-00-00,575,detail
一拖三🐶�,L1,New,GuangZhou,MSA,Pending,2024-06-13,0000-00-00,575,detail
快点过,F1,Renewal,GuangZhou,Biostatistics,Clear,2024-06-13,2024-07-26,43,detail
天坑人天坑,B1,New,Others,Neurosciences,Pending,2024-06-13,0000-00-00,575,detail
早日通过,H1,Renewal,Vancouver,CS,Pending,2024-06-13,0000-00-00,575,detail
GOGOGO,H1,Renewal,BeiJing,CS,Pending,2024-06-13,0000-00-00,575,detail
dddddddd,F1,Renewal,BeiJing,ME,Clear,2024-06-13,2024-07-17,34,detail
俺要玩个够,F1,Renewal,ShenYang,IE,Clear,2024-06-13,2024-07-19,36,detail
求求快下签,F1,New,Europe,Physics,Pending,2024-06-13,0000-00-00,575,detail
快快快,F1,New,Others,CS,Pending,2024-06-13,0000-00-00,575,detail
求求快点过,H1,New,GuangZhou,Biology,Clear,2024-06-13,2024-08-12,60,detail
mimi,F1,New,ShangHai,Computational Biology,Clear,2024-06-14,2024-07-11,27,detail
求过,F1,Renewal,HongKong,ME,Clear,2024-06-14,2024-07-15,31,detail
kk顺利过签,F1,Renewal,ShangHai,Computer Science,Clear,2024-06-14,2024-07-22,38,detail
求求EMBC参�,B1,New,BeiJing,Pattern Recognition,Clear,2024-06-14,2024-07-17,33,detail
让我快点过,J1,New,GuangZhou,Computer Science,Clear,2024-06-14,2024-07-23,39,detail
mamba out,F1,New,GuangZhou,Computer Science,Pending,2024-06-14,0000-00-00,574,detail
AgBio,H1,New,BeiJing,Plant Pathology,Clear,2024-06-14,2024-07-18,34,detail
tyu,H1,New,ShenYang,N/A,Pending,2024-06-14,0000-00-00,574,detail
Sufferer,H1,Renewal,Calgary,EE,Clear,2024-06-14,2024-07-26,42,detail
heilmut12,F1,New,ShangHai,N/A,Reject,2024-06-14,2024-06-18,4,detail
第一次被che,F1,Renewal,Calgary,CS,Clear,2024-06-14,2024-08-02,49,detail
FEIMAO,F1,Renewal,GuangZhou,Electrical Engineering,Clear,2024-06-14,2024-07-17,33,detail
急急如律令,B1,New,ShenYang,N/A,Pending,2024-06-14,0000-00-00,574,detail
abcd,F1,New,ShangHai,ME,Clear,2024-06-14,2024-07-16,32,detail
Dobby,F1,Renewal,BeiJing,Earth Sciences,Clear,2024-06-14,2024-07-16,32,detail
为啥Check我�,H1,Renewal,BeiJing,Management Information Sy,Pending,2024-06-14,0000-00-00,574,detail
球球了过一,F1,New,BeiJing,Civil engineering,Clear,2024-06-15,2024-07-18,33,detail
AA00D9FEDR,F1,Renewal,ShangHai,Computer Science,Clear,2024-06-17,2024-07-17,30,detail
Pray for pass,B2,Renewal,GuangZhou,CS,Pending,2024-06-17,0000-00-00,571,detail
sjliyu,F1,Renewal,ShangHai,chemical engineering,Pending,2024-06-17,0000-00-00,571,detail
gjimzhou@gmail.,H1,Renewal,Calgary,Financial Engineering,Clear,2024-06-17,2024-07-24,37,detail
求好运,F1,New,BeiJing,N/A,Pending,2024-06-17,0000-00-00,571,detail
SomeID,F1,Renewal,BeiJing,Comp Bio PhD,Clear,2024-06-17,2024-07-17,30,detail
AA00D9FEDR,F1,Renewal,ShangHai,Computer Science,Pending,2024-06-17,0000-00-00,571,detail
Anemone,F1,New,GuangZhou,MS ECE,Clear,2024-06-17,2024-07-24,37,detail
速速下签,B1,New,ShangHai,N/A,Pending,2024-06-17,0000-00-00,571,detail
2019PENGRUI@GMA,L1,Renewal,ShenYang,CE,Clear,2024-06-17,2024-08-12,56,detail
bestluck,F1,Renewal,Others,BME PhD,Clear,2024-06-17,2024-07-25,38,detail
val,J1,New,BeiJing,cancer biology,Pending,2024-06-17,0000-00-00,571,detail
额,F1,Renewal,GuangZhou,CS,Pending,2024-06-17,0000-00-00,571,detail
langn88,B1,New,ShenYang,N/A,Clear,2024-06-17,2024-07-31,44,detail
Andyonjourney,F1,New,GuangZhou,ME,Clear,2024-06-17,2024-08-12,56,detail
铁check哈哈�,H1,Renewal,HongKong,Robotics,Clear,2024-06-18,2024-06-20,2,detail
快过吧,F1,Renewal,ShenYang,agecon,Pending,2024-06-18,0000-00-00,570,detail
普通打工人,J1,Renewal,Europe,Theoretical Physics,Clear,2024-06-18,2024-06-24,6,detail
sychelsea,F1,New,GuangZhou,CS,Clear,2024-06-18,2024-07-22,34,detail
过不了一点,F1,Renewal,GuangZhou,cs,Clear,2024-06-18,2024-08-15,58,detail
xhmy,F1,Renewal,ShangHai,CS,Clear,2024-06-18,2024-07-11,23,detail
CHECHECHECK,H1,New,Europe,Finance,Clear,2024-06-18,2024-08-02,45,detail
别check啦,F1,New,ShangHai,ECE phd,Pending,2024-06-18,0000-00-00,570,detail
二签北京opt,F1,Renewal,BeiJing,Civil Engineering,Pending,2024-06-18,0000-00-00,570,detail
AA00D3QZ9F,B1,New,Others,AERO,Pending,2024-06-18,0000-00-00,570,detail
mcycheck加速�,F1,New,BeiJing,Bioprocess engineering,Clear,2024-06-18,2024-07-25,37,detail
dci,H1,Renewal,Europe,N/A,Clear,2024-06-20,2024-07-16,26,detail
DOR,B2,Renewal,BeiJing,electrical engineering,Clear,2024-06-20,2024-07-25,35,detail
会过的,J1,New,Europe,environmental science,Clear,2024-06-20,2024-07-24,34,detail
顺利下签//,B1,New,Europe,Cyber security,Clear,2024-06-20,2024-07-23,33,detail
PUA,H1,New,GuangZhou,Chemistry,Clear,2024-06-20,2024-07-19,29,detail
Sirius,F1,New,Europe,Aerospace Engineering,Clear,2024-06-20,2024-08-02,43,detail
jiuming,H1,Renewal,Europe,Applied Math,Clear,2024-06-20,2024-07-29,39,detail
我真的会谢,F1,New,GuangZhou,hydrology,Pending,2024-06-20,0000-00-00,568,detail
840396,J1,New,BeiJing,environmental science,Clear,2024-06-20,2024-07-24,34,detail
tired,F1,Renewal,Europe,Chemistry,Clear,2024-06-20,2024-12-13,176,detail
出签出签快,B1,New,ShenYang,N/A,Clear,2024-06-21,2024-07-23,32,detail
Jagan,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2024-06-21,2024-07-28,37,detail
heeeeen,B1,New,BeiJing,Cyber Security,Pending,2024-06-21,0000-00-00,567,detail
WoodEar92,F1,Renewal,Others,Computer Engineering,Clear,2024-06-21,2024-08-05,45,detail
求求快过,F1,New,ShangHai,Biostatistics,Clear,2024-06-21,2024-07-18,27,detail
大中华,F1,New,ShenYang,CS,Clear,2024-06-21,2024-08-13,53,detail
Alex&Tina,L1,New,HongKong,CS,Clear,2024-06-21,2024-07-15,24,detail
祝我们都好,F1,Renewal,GuangZhou,Cancer Biology,Clear,2024-06-21,2024-07-23,32,detail
stephenfu1995,H1,Renewal,GuangZhou,Mechanical and Aerospace,Clear,2024-06-21,2024-07-25,34,detail
li,F1,New,GuangZhou,microbiology,Clear,2024-06-21,2024-07-30,39,detail
LLLLL,J1,New,Toronto,CS,Clear,2024-06-21,2024-08-07,47,detail
praying,F1,Renewal,ShangHai,Computer Science,Clear,2024-06-24,2024-07-24,30,detail
avril1992,F2,New,ShangHai,Chemistry,Clear,2024-06-24,2024-07-30,36,detail
luckyballball,F1,New,ShangHai,Artificial Intelligence,Clear,2024-06-24,2024-07-29,35,detail
夏天,F1,New,BeiJing,ECE,Clear,2024-06-24,2024-07-23,29,detail
hairc2001,F1,New,BeiJing,Electrical Engineering,Clear,2024-06-24,2024-07-26,32,detail
zhanyue1236,F1,New,BeiJing,computer sciene,Pending,2024-06-24,0000-00-00,564,detail
SimWang,F1,New,ShenYang,ECE PHD,Clear,2024-06-24,2024-08-08,45,detail
wwyy,F1,New,ShenYang,Physics PhD,Clear,2024-06-24,2024-09-12,80,detail
保佑我快过,F1,New,BeiJing,CS PHD,Pending,2024-06-24,0000-00-00,564,detail
求下签立刻,F1,New,GuangZhou,cs,Pending,2024-06-24,0000-00-00,564,detail
Mr_Incredible,F1,New,GuangZhou,Business Analytics,Pending,2024-06-24,0000-00-00,564,detail
ooyyuu,B2,Renewal,ShangHai,Mech Engr,Clear,2024-06-24,2024-07-19,25,detail
yili.shenn@gmai,F1,Renewal,ShangHai,CS PhD,Clear,2024-06-25,2024-06-27,2,detail
qiuqiuheirenxia,B1,New,ShenYang,Applied Math,Clear,2024-06-25,2024-08-14,50,detail
Cloud,B1,New,BeiJing,CS,Clear,2024-06-25,2024-07-24,29,detail
惨惨,H1,Renewal,GuangZhou,CS,Clear,2024-06-25,2024-07-25,30,detail
h1b4lv,F1,Renewal,ShangHai,Computer Systems,Clear,2024-06-25,2024-07-03,8,detail
hello_usa,F1,New,GuangZhou,Computer Science,Clear,2024-06-26,2024-07-24,28,detail
求求了快点,F1,Renewal,Europe,ECE,Clear,2024-06-26,2024-07-30,34,detail
weeedy,J1,New,Calgary,biomedical engineering,Pending,2024-06-26,0000-00-00,562,detail
化学PhD OPT,F1,Renewal,GuangZhou,Organic Chemistry PhD,Clear,2024-06-26,2024-07-24,28,detail
buff叠满的ch,H1,Renewal,Toronto,CS,Pending,2024-06-27,0000-00-00,561,detail
QAQ,F1,New,BeiJing,Biostatistics,Clear,2024-06-27,2024-07-24,27,detail
4-6weeksplease,F1,Renewal,BeiJing,Environmental Science,Clear,2024-06-27,2024-07-29,32,detail
chli1652,H1,New,GuangZhou,Materials Science and Eng,Clear,2024-06-27,2024-07-24,27,detail
Yih,B1,Renewal,Europe,Electrical Engineering,Pending,2024-06-27,0000-00-00,561,detail
新号别搞,F1,New,BeiJing,Software Engineering,Clear,2024-06-27,2024-07-31,34,detail
H1B快点过,H1,New,ShenYang,Statistics,Clear,2024-06-27,2024-08-07,41,detail
MrLLLLLL,B2,New,BeiJing,CS,Clear,2024-06-27,2024-07-25,28,detail
下签！就在,B1,New,ShenYang,radio physics,Pending,2024-06-27,0000-00-00,561,detail
投稿了就是,F1,New,ShenYang,chemistry,Clear,2024-06-27,2024-08-02,36,detail
uuuuu,F1,Renewal,ShangHai,ECE,Clear,2024-06-27,2024-07-22,25,detail
20240724,F1,Renewal,BeiJing,Computer Science,Clear,2024-06-27,2024-07-24,27,detail
佛系等待中,J1,New,BeiJing,ECE,Clear,2024-06-27,2024-08-15,49,detail
qugo,B1,New,ShenYang,Computer Science,Clear,2024-06-27,2024-08-07,41,detail
god help me,F1,New,Others,Computer Science,Pending,2024-06-28,0000-00-00,560,detail
Westin,F1,Renewal,HongKong,Computer Science,Pending,2024-06-28,0000-00-00,560,detail
求快快过签,J1,New,Others,N/A,Clear,2024-06-28,2024-07-29,31,detail
Littlehope,L1,Renewal,ShangHai,EE,Clear,2024-06-28,2024-07-29,31,detail
天老爷保�,F1,New,Others,CS,Clear,2024-06-28,2024-07-29,31,detail
PasswordForgott,F1,Renewal,HongKong,Computer Science,Clear,2024-06-28,2024-07-25,27,detail
分享情况,J1,New,ShangHai,Neurobiology,Clear,2024-06-28,2024-07-25,27,detail
12344321,F1,Renewal,BeiJing,CS,Clear,2024-07-01,2024-08-22,52,detail
99991111,F1,Renewal,Others,Computer Science,Clear,2024-07-01,2024-08-08,38,detail
柠檬茶,F1,New,GuangZhou,ECE,Clear,2024-07-01,2024-07-24,23,detail
zhouzhou,B1,New,Others,CIE,Pending,2024-07-01,0000-00-00,557,detail
yang bai hu,J1,New,Others,stem cell,Clear,2024-07-01,2024-08-01,31,detail
过7124,O1,New,BeiJing,Chemistry,Clear,2024-07-01,2024-07-26,25,detail
1433223,F1,New,BeiJing,CS,Clear,2024-07-01,2024-08-14,44,detail
大使馆好忙,H1,Renewal,GuangZhou,CS,Pending,2024-07-01,0000-00-00,557,detail
xxxXXX,H1,Renewal,Toronto,EE,Clear,2024-07-02,2024-09-04,64,detail
twb397309385,F1,Renewal,ShangHai,Medicinal Chemistry,Clear,2024-07-02,2024-08-03,32,detail
一定顺利下,F1,New,BeiJing,N/A,Pending,2024-07-02,0000-00-00,556,detail
lulunew24,F1,Renewal,ShangHai,Chemical Engineering PhD,Pending,2024-07-02,0000-00-00,556,detail
AA00DEWSAB,F1,Renewal,Others,N/A,Pending,2024-07-02,0000-00-00,556,detail
Psspsspss,F1,New,Others,Computer Science,Clear,2024-07-02,2024-07-31,29,detail
Artsy,H1,New,BeiJing,N/A,Clear,2024-07-02,2024-08-26,55,detail
三巨头下签,F1,New,GuangZhou,CS,Pending,2024-07-02,0000-00-00,556,detail
kevanye,B2,New,ShangHai,CS,Clear,2024-07-03,2024-07-11,8,detail
DENKIBRAN,F1,Renewal,GuangZhou,CS PHD,Clear,2024-07-03,2024-08-06,34,detail
zootopia,H1,New,ShangHai,Finance,Clear,2024-07-03,2024-09-09,68,detail
RSD,F1,Renewal,GuangZhou,CS PhD,Clear,2024-07-03,2024-08-06,34,detail
Yisa,J1,New,BeiJing,MIS,Clear,2024-07-03,2024-08-13,41,detail
666,F1,Renewal,GuangZhou,CS PhD,Pending,2024-07-03,0000-00-00,555,detail
草,F1,Renewal,Others,ECE,Clear,2024-07-03,2024-08-21,49,detail
leoyjk955,F1,Renewal,GuangZhou,Computer Science,Clear,2024-07-05,2024-08-04,30,detail
你倒是下啊,H1,New,BeiJing,ECE,Pending,2024-07-05,0000-00-00,553,detail
whatever,B1,New,BeiJing,Physics,Clear,2024-07-05,2024-08-09,35,detail
走走走,H1,New,BeiJing,CS,Pending,2024-07-05,0000-00-00,553,detail
superkent,F1,Renewal,ShangHai,Computer Science PhD,Clear,2024-07-05,2024-07-30,25,detail
fuchaba,H1,Renewal,Others,CS,Clear,2024-07-05,2024-08-09,35,detail
dos快快快,H4,Renewal,BeiJing,Accounting,Clear,2024-07-05,2024-08-14,40,detail
Nich,F1,Renewal,BeiJing,Mechanical Eng,Clear,2024-07-08,2024-08-09,32,detail
ben,F1,Renewal,Toronto,Computer Science,Clear,2024-07-08,2024-08-08,31,detail
求求过过了,F1,Renewal,BeiJing,Chemistry/MSE,Clear,2024-07-08,2024-08-20,43,detail
check,H1,New,GuangZhou,CS,Clear,2024-07-08,2024-08-01,24,detail
ROY,F1,Renewal,GuangZhou,BME,Clear,2024-07-08,2024-08-09,32,detail
sjd***@pku.edu.,F1,Renewal,GuangZhou,Applied Physics,Clear,2024-07-08,2024-08-20,43,detail
不想放假,F1,New,BeiJing,N/A,Pending,2024-07-08,0000-00-00,550,detail
laoxi,F1,Renewal,MexicoCity,CS,Pending,2024-07-09,0000-00-00,549,detail
lajia,F1,Renewal,ShenYang,Computer Science,Clear,2024-07-09,2024-08-20,42,detail
AA00D861MX,H1,New,Vancouver,Computer Science,Clear,2024-07-09,2024-07-30,21,detail
快快通过,H1,New,Toronto,EE,Clear,2024-07-09,2024-08-09,31,detail
fadkfieh,F1,Renewal,BeiJing,CS,Clear,2024-07-10,2024-07-31,21,detail
clooney,H1,New,ShangHai,CS,Clear,2024-07-10,2024-08-05,26,detail
995共勉,F1,New,GuangZhou,cs,Clear,2024-07-10,2024-08-13,34,detail
mywhitecastle,H1,Renewal,ShangHai,Biomedical Engineering,Clear,2024-07-10,2024-08-08,29,detail
FingersCrossed,F1,Renewal,Others,Geography,Clear,2024-07-10,2024-08-13,34,detail
wenxin,H1,New,Calgary,ECE,Pending,2024-07-10,0000-00-00,548,detail
xuxinzju,H1,Renewal,Ottawa,Industrial Engineering,Pending,2024-07-11,0000-00-00,547,detail
aaa,J1,New,Others,Neuroscience,Pending,2024-07-11,0000-00-00,547,detail
EJ5239807,O1,New,GuangZhou,MSE,Pending,2024-07-11,0000-00-00,547,detail
AA00dczfpz,J1,Renewal,ShenYang,medicine,Clear,2024-07-11,2024-08-06,26,detail
XBravo,F1,New,BeiJing,Bioengineering,Clear,2024-07-11,2024-08-07,27,detail
AA00DH9LFR,O1,New,BeiJing,CS Master,Clear,2024-07-11,2024-08-15,35,detail
我是真的小,F1,New,Others,Chemical Engineering,Pending,2024-07-11,0000-00-00,547,detail
luck,J1,New,Others,CS,Clear,2024-07-11,2024-07-30,19,detail
纠结,L1,Renewal,GuangZhou,automation,Clear,2024-07-11,2024-08-09,29,detail
天命人,F1,New,Others,computer system,Clear,2024-07-11,2024-08-16,36,detail
Checkee,L1,Renewal,ShenYang,Material Engineering,Clear,2024-07-11,2024-10-15,96,detail
JoeJamesBattle,H1,New,ShangHai,Electrical and Computer E,Pending,2024-07-12,0000-00-00,546,detail
dopcheckee,H1,Renewal,GuangZhou,CS,Clear,2024-07-12,2024-08-13,32,detail
cycy,F1,New,ShenYang,mse,Clear,2024-07-12,2024-08-07,26,detail
SONG,J1,New,ShangHai,neurosurgery,Pending,2024-07-12,0000-00-00,546,detail
exborn,F1,Renewal,GuangZhou,CS PhD,Clear,2024-07-12,2024-08-14,33,detail
出签速速速,F1,Renewal,GuangZhou,CS(Opt),Pending,2024-07-12,0000-00-00,546,detail
yfr,H1,New,Vancouver,N/A,Pending,2024-07-12,0000-00-00,546,detail
AA00DFEM7L,F1,New,ShangHai,N/A,Pending,2024-07-12,0000-00-00,546,detail
Lemon,F1,Renewal,ShangHai,Mechanical,Clear,2024-07-15,2024-08-09,25,detail
Alex,F1,Renewal,GuangZhou,Epidemiology,Pending,2024-07-15,0000-00-00,543,detail
invictusying,F1,Renewal,GuangZhou,Geography/GIS/RS,Clear,2024-07-15,2024-08-13,29,detail
wwwwwwzx,O1,New,ShangHai,Applied Physics,Clear,2024-07-15,2024-09-19,66,detail
喵了个喂啊,H1,New,BeiJing,CS,Clear,2024-07-15,2024-08-08,24,detail
多米尼加ren,H1,Renewal,Others,Information,Clear,2024-07-15,2024-09-05,52,detail
一个月必过,F1,New,BeiJing,CS,Clear,2024-07-15,2024-08-09,25,detail
pls let me go,J1,New,HongKong,chemistry,Pending,2024-07-15,0000-00-00,543,detail
冲,F1,New,GuangZhou,Music Technology,Pending,2024-07-15,0000-00-00,543,detail
vancouver-快is,H1,Renewal,Vancouver,ECE,Clear,2024-07-15,2024-08-17,33,detail
冲鸭,B2,New,ShangHai,ECE,Pending,2024-07-15,0000-00-00,543,detail
JW,L1,Renewal,ShenYang,EE,Clear,2024-07-15,2024-08-12,28,detail
0715F1,F1,New,ShangHai,Mechanical Engineering,Clear,2024-07-15,2024-08-08,24,detail
NA,H1,New,ShangHai,EE,Pending,2024-07-15,0000-00-00,543,detail
come come come,F1,New,ShangHai,EE,Clear,2024-07-15,2024-08-07,23,detail
JW,H1,New,ShenYang,Computer Networking,Clear,2024-07-15,2024-08-21,37,detail
为啥check这�,H1,New,BeiJing,Physics,Pending,2024-07-15,0000-00-00,543,detail
Amy,F1,Renewal,BeiJing,ECE,Pending,2024-07-15,0000-00-00,543,detail
好运小猫,F1,Renewal,Vancouver,CS,Pending,2024-07-16,0000-00-00,542,detail
OneRzzZ,J1,New,ShenYang,Mech. Eng. & Mater. Eng.,Clear,2024-07-16,2024-08-22,37,detail
luke2024,H1,New,BeiJing,Computer Engineering,Clear,2024-07-16,2024-08-19,34,detail
wemail2011,B1,Renewal,BeiJing,Pharmaceutics,Clear,2024-07-16,2024-08-08,23,detail
hahaha,H1,New,ShenYang,Electrical Engineering,Clear,2024-07-16,2024-08-22,37,detail
AWSL,F1,New,GuangZhou,CS,Clear,2024-07-16,2024-08-15,30,detail
yguo6,F1,Renewal,BeiJing,Computer Science and Engi,Clear,2024-07-17,2024-08-20,34,detail
MS123,J1,New,BeiJing,Cancer Biology,Pending,2024-07-17,0000-00-00,541,detail
奥义很爽,B2,New,GuangZhou,Material Science,Clear,2024-07-17,2024-08-21,35,detail
XIA QIAN BA,F1,New,Others,DA,Clear,2024-07-17,2024-08-19,33,detail
桑吉尔夫,F1,Renewal,BeiJing,Physics,Clear,2024-07-17,2024-09-11,56,detail
nonChinese,F1,New,BeiJing,Data Science (Masters),Pending,2024-07-17,0000-00-00,541,detail
hope,J1,New,ShangHai,bioinformatics,Pending,2024-07-18,0000-00-00,540,detail
CNYS,J1,New,BeiJing,Condensed Matter Physics,Clear,2024-07-18,2024-08-15,28,detail
jjing830,B2,Renewal,GuangZhou,Biomedicine,Clear,2024-07-18,2024-08-16,29,detail
已老实求放,F1,New,GuangZhou,Computer Science,Clear,2024-07-18,2024-08-26,39,detail
大概率去不,B1,New,BeiJing,Nuclear technology and ap,Pending,2024-07-18,0000-00-00,540,detail
aa00dddddz,B1,New,ShenYang,Computer Science,Clear,2024-07-18,2024-08-22,35,detail
pppccc,J1,New,BeiJing,Chemical biology,Clear,2024-07-19,2024-08-16,28,detail
YESIDO,J1,New,GuangZhou,BIOLOGY,Clear,2024-07-19,2024-08-13,25,detail
thanks,H1,New,GuangZhou,Geography,Clear,2024-07-19,2024-08-12,24,detail
zhiminqiu,H1,New,Vancouver,EE,Clear,2024-07-19,2024-08-26,38,detail
小飞侠,H1,Renewal,GuangZhou,math,Pending,2024-07-22,0000-00-00,536,detail
EM3137998,J1,New,Others,CS,Clear,2024-07-22,2024-08-20,29,detail
sadsad,H1,Renewal,HongKong,International Business,Pending,2024-07-22,0000-00-00,536,detail
快快下签吧,F1,New,GuangZhou,ECE,Pending,2024-07-22,0000-00-00,536,detail
HUNTER,B1,New,GuangZhou,Electronics Information S,Clear,2024-07-22,2024-08-16,25,detail
MaydayForever,F1,New,HongKong,ECE,Clear,2024-07-22,2024-08-21,30,detail
别搞心态,F1,Renewal,BeiJing,Information systems,Pending,2024-07-23,0000-00-00,535,detail
luminis,B1,New,ShangHai,Mechanical Engineering,Pending,2024-07-23,0000-00-00,535,detail
pipinihao,L1,New,BeiJing,N/A,Clear,2024-07-23,2024-08-23,31,detail
praying,H1,New,ShangHai,Electrical Engineering,Pending,2024-07-23,0000-00-00,535,detail
Qiuqiule,H1,New,ShangHai,cs,Clear,2024-07-23,2024-08-18,26,detail
praying,H1,New,ShangHai,Electrical Engineering,Clear,2024-07-23,2024-08-23,31,detail
无为而无不,F1,Renewal,Others,Physics,Clear,2024-07-23,2024-08-12,20,detail
momo,H1,New,GuangZhou,Chemistry and Biochemistr,Clear,2024-07-23,2024-08-20,28,detail
不知道为什,J2,New,Others,Engineering,Reject,2024-07-24,2024-09-20,58,detail
AA00,F1,Renewal,HongKong,Computer Science,Clear,2024-07-24,2024-08-15,22,detail
过就一个字,H1,New,Others,CS,Pending,2024-07-24,0000-00-00,534,detail
Jonas,H1,New,ShangHai,Mechanical Engineering,Pending,2024-07-24,0000-00-00,534,detail
mi55RT,H1,Renewal,Toronto,Marketing (这都要check,Clear,2024-07-24,2024-08-01,8,detail
嘻嘻嘻,F1,Renewal,ShangHai,Bio,Clear,2024-07-24,2024-08-20,27,detail
dexterchem,F1,Renewal,Others,Chemical Engineer,Clear,2024-07-25,2024-08-22,28,detail
TTTT,H1,New,BeiJing,ME,Clear,2024-07-25,2024-08-14,20,detail
最近比较烦,J1,New,Others,Engineering,Pending,2024-07-25,0000-00-00,533,detail
沈阳Checking,H1,New,ShenYang,CS,Clear,2024-07-25,2024-08-21,27,detail
啊啊啊你们,F1,New,GuangZhou,Computer Science,Clear,2024-07-25,2024-08-16,22,detail
奥德赛,H1,New,Vancouver,Biotechnology,Clear,2024-07-25,2024-08-19,25,detail
vanpeople2024,L1,New,Vancouver,EE,Clear,2024-07-25,2024-08-21,27,detail
求求下签吧,L1,New,ShenYang,ME,Clear,2024-07-25,2024-12-17,145,detail
加油,L1,New,BeiJing,computer science,Pending,2024-07-26,0000-00-00,532,detail
nathan_hyq,L1,New,Others,Statistics,Pending,2024-07-26,0000-00-00,532,detail
加油,L1,New,BeiJing,CS,Clear,2024-07-26,2024-08-21,26,detail
MMXDY,F1,New,BeiJing,MSE,Pending,2024-07-29,0000-00-00,529,detail
CHEN_WEI,F1,Renewal,GuangZhou,Petroleum Engineering,Clear,2024-07-29,2024-08-22,24,detail
Xiu保佑,H1,New,BeiJing,Biology,Clear,2024-07-29,2024-10-11,74,detail
momo,F1,Renewal,BeiJing,Robotics,Clear,2024-07-29,2024-08-23,25,detail
ZZZzzzz,H1,New,GuangZhou,Chemistry,Clear,2024-07-29,2025-04-24,269,detail
攒人品求下,H4,New,Others,N/A,Pending,2024-07-29,0000-00-00,529,detail
maxwoo,F1,Renewal,GuangZhou,Physics,Clear,2024-07-30,2024-08-28,29,detail
chenkf,H1,New,Vancouver,Information Science,Clear,2024-07-30,2024-08-28,29,detail
aska,L1,New,Toronto,EE,Clear,2024-07-30,2024-08-29,30,detail
csyuyao,L1,New,Toronto,CS,Clear,2024-07-30,2024-09-09,41,detail
visa,F1,Renewal,GuangZhou,Biology,Clear,2024-07-30,2024-08-26,27,detail
mousehu,J1,New,BeiJing,CS,Clear,2024-07-30,2024-09-10,42,detail
牛马aaa,H1,Renewal,ShangHai,ME 转 CS,Clear,2024-07-30,2024-08-28,29,detail
xiaowang22,H1,Renewal,GuangZhou,data science,Pending,2024-07-30,0000-00-00,528,detail
www,L1,New,Europe,BA,Clear,2024-07-30,2024-11-19,112,detail
a890r3fda,J1,New,Europe,Astronomy,Reject,2024-07-31,2024-09-18,49,detail
soup,F1,Renewal,GuangZhou,MBA,Clear,2024-07-31,2024-08-26,26,detail
